ID,level,trial,time_played,N_attempt,done,expectancy,SoC,crashed,N_drift,N_prior_crashs,SoC_last_trial,trials_since_last_crash,crashed_in_last_trial,consecutive_crash_success,N_consecutive_crash_success
JS23RN,11,120,18.005402088165283,1,False,6,6,1,4,92,5.0,3,1,0,20
JS23RN,9,121,10.534241914749146,3,False,6,6,1,2,93,6.0,4,1,0,20
JS23RN,41,122,8.513890981674194,2,False,5,5,1,2,94,6.0,5,1,0,20
JS23RN,1,123,12.63951563835144,1,False,5,5,1,2,95,5.0,6,1,0,20
JS23RN,79,124,5.36868691444397,2,False,6,5,1,1,96,5.0,7,1,0,20
JS23RN,36,125,6.998223304748535,2,False,5,4,1,1,97,5.0,8,1,0,20
JS23RN,53,126,10.94402837753296,2,False,5,4,1,1,98,4.0,9,1,0,20
JS23RN,42,127,23.86636519432068,3,True,5,6,0,4,99,4.0,1,1,1,21
JS23RN,8,128,6.698289394378662,1,False,5,4,1,1,99,6.0,0,0,0,21
JS23RN,41,129,5.70006799697876,3,False,5,4,1,1,100,4.0,1,1,0,21
JS23RN,79,130,14.585937976837158,3,False,6,3,1,4,101,4.0,2,1,0,21
JS23RN,32,131,8.40691351890564,2,False,5,3,1,2,102,3.0,3,1,0,21
JS23RN,73,132,17.282313585281372,3,True,5,5,0,4,103,3.0,1,1,1,22
JS23RN,61,133,16.526135206222534,1,False,5,6,1,4,103,5.0,0,0,0,22
JS23RN,61,134,16.867046117782593,2,False,5,3,1,4,104,6.0,1,1,0,22
JS23RN,36,135,17.030442237854004,3,False,5,6,1,4,105,3.0,2,1,0,22
JS23RN,16,136,6.020305156707764,1,False,5,4,1,1,106,6.0,3,1,0,22
JS23RN,76,137,17.044827461242676,2,True,5,6,0,4,107,4.0,1,1,1,23
JS23RN,23,138,14.366079568862917,2,False,6,4,1,3,107,6.0,0,0,0,23
JS23RN,22,139,17.523579359054565,1,True,5,6,0,4,108,4.0,1,1,1,24
JS23RN,18,140,13.263784408569336,2,False,5,3,1,3,108,6.0,0,0,0,24
JS23RN,13,141,11.213171243667604,2,False,5,5,1,2,109,3.0,1,1,0,24
JS23RN,32,142,9.866578817367554,3,False,6,5,1,2,110,5.0,2,1,0,24
JS23RN,31,143,18.69821572303772,3,True,6,5,0,4,111,5.0,1,1,1,25
JS23RN,55,144,12.568957805633543,3,False,6,4,1,2,111,5.0,0,0,0,25
JS23RN,75,145,5.450861930847168,1,False,6,5,1,1,112,4.0,1,1,0,25
JS23RN,1,146,17.3198299407959,2,True,5,7,0,4,113,5.0,1,1,1,26
JS23RN,72,147,17.403648614883423,2,True,6,5,0,4,113,7.0,2,0,0,26
JS23RN,46,148,15.426866054534912,2,False,6,5,1,3,113,5.0,0,0,0,26
JS23RN,23,149,7.810648441314697,3,False,6,5,1,1,114,5.0,1,1,0,26
JS23RN,11,150,17.135830640792847,2,True,6,6,0,4,115,5.0,1,1,1,27
JS23RN,13,151,12.4399733543396,3,False,6,5,1,2,115,6.0,0,0,0,27
JS23RN,68,152,18.239046335220337,2,True,6,5,0,4,116,5.0,1,1,1,28
JS23RN,54,153,17.02736496925354,2,True,6,4,0,4,116,5.0,2,0,0,28
JS23RN,52,154,10.330891132354736,3,False,6,4,1,2,116,4.0,0,0,0,28
JS23RN,16,155,8.388662338256836,2,False,6,5,1,2,117,4.0,1,1,0,28
JS23RN,53,156,7.964478969573975,3,False,6,5,1,1,118,5.0,2,1,0,28
JS23RN,62,157,4.990127801895142,1,False,6,5,1,1,119,5.0,3,1,0,28
JS23RN,39,158,6.912449598312378,2,False,6,5,1,1,120,5.0,4,1,0,28
JS23RN,60,159,8.599334239959717,1,False,6,4,1,2,121,5.0,5,1,0,28
JS23RN,61,160,16.22500777244568,3,False,6,5,1,3,122,4.0,6,1,0,28
JS23RN,43,161,21.207523107528687,2,False,6,5,1,3,123,5.0,7,1,0,28
JS23RN,21,162,6.858532905578613,2,False,6,4,1,1,124,5.0,8,1,0,28
JS23RN,60,163,8.402313470840454,2,False,6,4,1,2,125,4.0,9,1,0,28
JS23RN,21,164,8.370517492294312,3,False,6,3,1,1,126,4.0,10,1,0,28
JS23RN,59,165,15.48924732208252,1,False,6,5,1,2,127,3.0,11,1,0,28
JS23RN,74,166,16.98795795440674,3,True,6,6,0,4,128,5.0,1,1,1,29
JS23RN,18,167,7.5197670459747314,3,False,6,4,1,1,128,6.0,0,0,0,29
JS23RN,8,168,6.861837148666382,2,False,6,4,1,1,129,4.0,1,1,0,29
JS23RN,8,169,8.692320585250854,3,False,6,6,1,1,130,4.0,2,1,0,29
JS23RN,27,170,15.152776002883911,2,False,5,5,1,3,131,6.0,3,1,0,29
JS23RN,49,171,5.6255481243133545,2,False,6,4,1,1,132,5.0,4,1,0,29
JS23RN,57,172,17.261818170547485,2,True,6,6,0,4,133,4.0,1,1,1,30
JS23RN,46,173,13.20803713798523,3,False,6,5,1,2,133,6.0,0,0,0,30
JS23RN,27,174,16.76996636390686,3,True,6,4,0,4,134,5.0,1,1,1,31
JS23RN,39,175,10.03495192527771,3,False,6,5,1,2,134,4.0,0,0,0,31
JS23RN,64,176,8.454468011856079,1,False,6,5,1,2,135,5.0,1,1,0,31
JS23RN,50,177,16.8207790851593,2,True,6,6,0,4,136,5.0,1,1,1,32
JS23RN,64,178,16.15244150161743,2,False,6,5,1,4,136,6.0,0,0,0,32
JS23RN,44,179,10.06894564628601,2,False,6,5,1,2,137,5.0,1,1,0,32
JS23RN,59,180,17.267765283584595,2,True,6,6,0,4,138,5.0,1,1,1,33
JS23RN,60,181,8.736266374588013,3,False,6,4,1,2,138,6.0,0,0,0,33
JS23RN,43,182,7.975226163864136,3,False,6,5,1,1,139,4.0,1,1,0,33
JS23RN,44,183,5.75089168548584,3,False,6,4,1,1,140,5.0,2,1,0,33
JS23RN,49,184,17.083677768707275,3,True,6,6,0,4,141,4.0,1,1,1,34
JS23RN,35,185,17.049296855926514,3,True,6,5,0,4,141,6.0,2,0,0,34
JS23RN,62,186,17.889467000961304,2,True,6,6,0,4,141,5.0,3,0,0,34
JS23RN,64,187,6.243717908859253,3,False,6,5,1,1,141,6.0,0,0,0,34
JS23RN,16,188,7.549614191055298,3,False,6,5,1,2,142,5.0,1,1,0,34
JS23RN,75,189,5.1441404819488525,2,False,6,4,1,1,143,5.0,2,1,0,34
JS23RN,75,190,5.432879447937012,3,False,6,4,1,1,144,4.0,3,1,0,34
NA16RG,73,0,17.65945529937744,1,False,5,5,1,1,0,4.0,4,1,0,0
NA16RG,42,1,21.835612058639526,1,True,3,7,0,4,1,5.0,1,1,1,1
NA16RG,30,2,18.857239246368408,1,False,4,3,1,2,1,7.0,0,0,0,1
NA16RG,53,3,13.913848876953123,1,False,4,5,1,1,2,3.0,1,1,0,1
NA16RG,46,4,17.603856325149536,1,False,4,3,1,3,3,5.0,2,1,0,1
NA16RG,35,5,11.069350004196169,1,False,4,3,1,1,4,3.0,3,1,0,1
NA16RG,29,6,25.312204360961918,1,True,2,5,0,4,5,3.0,1,1,1,2
NA16RG,32,7,16.69295310974121,1,False,6,3,1,1,5,5.0,0,0,0,2
NA16RG,28,8,13.62715768814087,1,False,6,3,1,2,6,3.0,1,1,0,2
NA16RG,71,9,19.18142795562744,1,True,5,7,0,4,7,3.0,1,1,1,3
NA16RG,51,10,29.559973001480103,1,True,5,6,0,4,7,7.0,2,0,0,3
NA16RG,56,11,28.749561071395878,1,False,5,4,1,2,7,6.0,0,0,0,3
NA16RG,33,12,10.784344673156738,1,False,5,3,1,1,8,4.0,1,1,0,3
NA16RG,31,13,11.18701672554016,1,False,3,2,1,1,9,3.0,2,1,0,3
NA16RG,80,14,25.01392149925232,1,True,3,6,0,4,10,2.0,1,1,1,4
NA16RG,57,15,33.0130832195282,1,True,4,7,0,4,10,6.0,2,0,0,4
NA16RG,28,16,10.194337129592896,2,False,5,6,1,1,10,7.0,0,0,0,4
NA16RG,21,17,14.671973466873167,1,False,5,6,1,1,11,6.0,1,1,0,4
NA16RG,69,18,19.619322299957275,1,True,6,6,0,4,12,6.0,1,1,1,5
NA16RG,34,19,18.99408221244812,1,True,6,7,0,4,12,6.0,2,0,0,5
NA16RG,38,20,19.3062436580658,1,True,6,7,0,4,12,7.0,3,0,0,5
NA16RG,12,21,11.126831769943236,1,False,6,6,1,2,12,7.0,0,0,0,5
NA16RG,45,22,18.28094220161438,1,True,6,7,0,4,13,6.0,1,1,1,6
NA16RG,70,23,9.021283149719238,1,False,6,6,1,1,13,7.0,0,0,0,6
NA16RG,64,24,12.84615921974182,1,False,6,5,1,3,14,6.0,1,1,0,6
NA16RG,56,25,12.336354494094849,2,False,6,6,1,2,15,5.0,2,1,0,6
NA16RG,78,26,18.533297777175903,1,True,7,7,0,4,16,6.0,1,1,1,7
NA16RG,56,27,16.30950927734375,3,False,6,6,1,2,16,7.0,0,0,0,7
NA16RG,36,28,13.737830638885498,1,False,6,6,1,3,17,6.0,1,1,0,7
NA16RG,48,29,13.780173301696776,1,False,6,6,1,3,18,6.0,2,1,0,7
NA16RG,55,30,10.915588617324827,1,False,4,3,1,1,19,6.0,3,1,0,7
NA16RG,73,31,8.239535093307495,2,False,3,3,1,1,20,3.0,4,1,0,7
NA16RG,48,32,18.248234033584595,2,True,3,5,0,4,21,3.0,1,1,1,8
NA16RG,31,33,34.29268407821655,2,True,5,7,0,4,21,5.0,2,0,0,8
NA16RG,16,34,7.520819902420044,1,False,6,6,1,1,21,7.0,0,0,0,8
NA16RG,21,35,14.828915357589722,2,False,6,5,1,1,22,6.0,1,1,0,8
NA16RG,23,36,13.1345636844635,1,False,2,6,1,2,23,5.0,2,1,0,8
NA16RG,75,37,8.788732051849365,1,False,3,6,1,1,24,6.0,3,1,0,8
NA16RG,72,38,23.418817043304443,1,False,2,4,1,4,25,6.0,4,1,0,8
NA16RG,52,39,19.46518898010254,1,True,4,6,0,4,26,4.0,1,1,1,9
NA16RG,20,40,21.583333730697632,1,False,5,5,1,2,26,6.0,0,0,0,9
NA16RG,54,41,22.66140627861023,1,False,4,4,1,4,27,5.0,1,1,0,9
NA16RG,26,42,10.371601819992064,1,False,6,4,1,2,28,4.0,2,1,0,9
NA16RG,32,43,18.43328881263733,2,False,4,3,1,2,29,4.0,3,1,0,9
NA16RG,2,44,18.00774359703064,1,True,3,7,0,4,30,3.0,1,1,1,10
NA16RG,77,45,12.72199559211731,1,False,6,5,1,2,30,7.0,0,0,0,10
NA16RG,61,46,18.28090763092041,1,False,6,5,1,3,31,5.0,1,1,0,10
NA16RG,46,47,18.47614812850952,2,True,4,4,0,4,32,5.0,1,1,1,11
NA16RG,63,48,19.78884649276733,1,True,5,7,0,4,32,4.0,2,0,0,11
NA16RG,4,49,15.03426218032837,1,False,4,6,1,3,32,7.0,0,0,0,11
NA16RG,53,50,17.54851508140564,2,True,4,7,0,4,33,6.0,1,1,1,12
NA16RG,10,51,19.235581159591675,1,False,6,7,1,4,33,7.0,0,0,0,12
NA16RG,59,52,16.95225715637207,1,False,3,6,1,4,34,7.0,1,1,0,12
NA16RG,72,53,9.810139656066896,2,False,5,6,1,1,35,6.0,2,1,0,12
NA16RG,22,54,20.74038314819336,1,True,2,6,0,4,36,6.0,1,1,1,13
NA16RG,79,55,19.377581119537357,1,True,6,7,0,4,36,6.0,2,0,0,13
NA16RG,68,56,11.98078441619873,1,False,6,6,1,1,36,7.0,0,0,0,13
NA16RG,8,57,15.23423671722412,1,False,5,5,1,2,37,6.0,1,1,0,13
NA16RG,49,58,15.480075359344482,1,False,5,6,1,4,38,5.0,2,1,0,13
NA16RG,19,59,8.547377824783325,1,False,3,5,1,1,39,6.0,3,1,0,13
NA16RG,28,60,25.42216658592224,3,False,2,5,1,4,40,5.0,4,1,0,13
NA16RG,37,61,21.44785571098328,1,False,4,5,1,4,41,5.0,5,1,0,13
NA16RG,16,62,9.129826068878174,2,False,3,3,1,2,42,5.0,6,1,0,13
NA16RG,43,63,18.378124237060547,1,True,5,2,0,4,43,3.0,1,1,1,14
NA16RG,1,64,22.91018319129944,1,True,3,7,0,4,43,2.0,2,0,0,14
NA16RG,26,65,15.939087390899658,2,False,5,6,1,4,43,7.0,0,0,0,14
NA16RG,26,66,10.64541482925415,3,False,6,5,1,2,44,6.0,1,1,0,14
NA16RG,73,67,10.889686107635498,3,False,5,4,1,1,45,5.0,2,1,0,14
NA16RG,25,68,28.461715936660767,1,True,3,6,0,4,46,4.0,1,1,1,15
NA16RG,76,69,15.686315774917604,1,False,6,6,1,2,46,6.0,0,0,0,15
NA16RG,65,70,13.03371286392212,1,False,3,6,1,2,47,6.0,1,1,0,15
NA16RG,10,71,14.634472370147703,2,False,6,5,1,3,48,6.0,2,1,0,15
NA16RG,23,72,11.881773471832275,2,False,5,4,1,2,49,5.0,3,1,0,15
NA16RG,49,73,21.479741096496586,2,True,5,6,0,4,50,4.0,1,1,1,16
NA16RG,44,74,10.242107629776,1,False,6,6,1,1,50,6.0,0,0,0,16
NA16RG,44,75,12.048979997634888,2,False,5,5,1,2,51,6.0,1,1,0,16
NA16RG,18,76,7.9696574211120605,1,False,5,5,1,1,52,5.0,2,1,0,16
NA16RG,6,77,13.380131244659424,1,False,1,3,1,1,53,5.0,3,1,0,16
NA16RG,8,78,12.200627326965332,2,False,5,2,1,1,54,3.0,4,1,0,16
NA16RG,74,79,17.538856744766235,1,True,3,7,0,4,55,2.0,1,1,1,17
NA16RG,20,80,21.37770700454712,2,False,5,6,1,4,55,7.0,0,0,0,17
NA16RG,27,81,13.031046152114868,1,False,4,4,1,2,56,6.0,1,1,0,17
NA16RG,7,82,15.958997249603271,1,False,3,5,1,4,57,4.0,2,1,0,17
NA16RG,9,83,11.241777181625366,1,False,4,4,1,2,58,5.0,3,1,0,17
NA16RG,40,84,13.34121060371399,1,False,4,4,1,3,59,4.0,4,1,0,17
NA16RG,44,85,10.883750915527344,3,False,4,4,1,2,60,4.0,5,1,0,17
NA16RG,40,86,19.930359601974487,2,True,5,6,0,4,61,4.0,1,1,1,18
NA16RG,59,87,7.184242248535156,2,False,5,6,1,1,61,6.0,0,0,0,18
NA16RG,37,88,17.272454977035522,2,True,6,7,0,4,62,6.0,1,1,1,19
NA16RG,41,89,11.320647954940796,1,False,6,6,1,2,62,7.0,0,0,0,19
NA16RG,64,90,16.02039623260498,2,False,6,6,1,4,63,6.0,1,1,0,19
NA16RG,4,91,13.909894943237305,2,False,6,6,1,3,64,6.0,2,1,0,19
NA16RG,18,92,8.72053599357605,2,False,6,6,1,1,65,6.0,3,1,0,19
NA16RG,62,93,6.208544492721558,1,False,4,6,1,1,66,6.0,4,1,0,19
NA16RG,27,94,14.403296947479248,2,False,3,4,1,2,67,6.0,5,1,0,19
NA16RG,50,95,6.882990837097168,1,False,3,6,1,1,68,4.0,6,1,0,19
NA16RG,35,96,12.250180959701538,2,False,5,4,1,2,69,6.0,7,1,0,19
NA16RG,60,97,13.617551803588867,1,False,2,4,1,2,70,4.0,8,1,0,19
NA16RG,32,98,10.490351915359495,3,False,3,5,1,2,71,4.0,9,1,0,19
NA16RG,39,99,11.964209079742432,1,False,4,3,1,2,72,5.0,10,1,0,19
NA16RG,41,100,17.96402335166931,2,True,5,6,0,4,73,3.0,1,1,1,20
NA16RG,19,101,18.331364154815677,2,False,4,4,1,4,73,6.0,0,0,0,20
NA16RG,39,102,18.98227334022522,2,True,4,5,0,4,74,4.0,1,1,1,21
NA16RG,6,103,17.959320068359375,2,True,5,6,0,4,74,5.0,2,0,0,21
NA16RG,64,104,16.301223039627075,3,False,5,7,1,4,74,6.0,0,0,0,21
NA16RG,10,105,18.785300731658936,3,True,5,7,0,4,75,7.0,1,1,1,22
NA16RG,12,106,10.700427532196043,2,False,5,5,1,2,75,7.0,0,0,0,22
NA16RG,17,107,20.16941475868225,1,False,4,6,1,4,76,5.0,1,1,0,22
NA16RG,35,108,16.123961210250854,3,False,3,6,1,4,77,6.0,2,1,0,22
NA16RG,54,109,20.19586515426636,2,False,4,4,1,4,78,6.0,3,1,0,22
NA16RG,62,110,19.0456223487854,2,True,5,6,0,4,79,4.0,1,1,1,23
NA16RG,18,111,7.434687376022339,3,False,5,6,1,1,79,6.0,0,0,0,23
NA16RG,16,112,8.396597862243652,3,False,4,5,1,1,80,6.0,1,1,0,23
NA16RG,77,113,9.772448539733888,2,False,4,5,1,1,81,5.0,2,1,0,23
NA16RG,19,114,15.20487904548645,3,False,4,5,1,3,82,5.0,3,1,0,23
NA16RG,65,115,13.937205791473389,2,False,3,5,1,2,83,5.0,4,1,0,23
NA16RG,59,116,7.486128807067871,3,False,4,4,1,1,84,5.0,5,1,0,23
NA16RG,58,117,11.361736059188845,1,False,3,2,1,2,85,4.0,6,1,0,23
NA16RG,58,118,21.86401128768921,2,False,6,4,1,2,86,2.0,7,1,0,23
NA16RG,70,119,12.97223734855652,2,False,3,4,1,3,87,4.0,8,1,0,23
NA16RG,14,120,14.09238600730896,1,False,3,6,1,3,88,4.0,9,1,0,23
NA16RG,17,121,17.12128186225891,2,True,6,4,0,4,89,6.0,1,1,1,24
NA16RG,9,122,17.7415189743042,2,True,4,6,0,4,89,4.0,2,0,0,24
NA16RG,55,123,10.617120504379272,2,False,6,6,1,1,89,6.0,0,0,0,24
NA16RG,50,124,15.883786916732788,2,False,5,5,1,3,90,6.0,1,1,0,24
NA16RG,60,125,17.13495945930481,2,True,3,5,0,4,91,5.0,1,1,1,25
NA16RG,36,126,18.82623696327209,2,True,3,6,0,4,91,5.0,2,0,0,25
NA16RG,67,127,20.03270483016968,1,True,6,6,0,4,91,6.0,3,0,0,25
NA16RG,14,128,17.653953552246094,2,True,5,7,0,4,91,6.0,4,0,0,25
NA16RG,24,129,6.227870225906372,1,False,6,6,1,1,91,7.0,0,0,0,25
NA16RG,27,130,14.124833106994627,3,False,6,5,1,4,92,6.0,1,1,0,25
NA16RG,76,131,7.2218146324157715,2,False,5,6,1,1,93,5.0,2,1,0,25
NA16RG,50,132,15.722304344177246,3,True,4,4,0,4,94,6.0,1,1,1,26
NA16RG,58,133,10.101039409637451,3,False,6,4,1,2,94,4.0,0,0,0,26
NA16RG,4,134,18.37411403656006,3,True,5,6,0,4,95,4.0,1,1,1,27
NA16RG,3,135,7.603641986846924,1,False,5,5,1,1,95,6.0,0,0,0,27
NA16RG,21,136,9.102697610855104,3,False,6,6,1,2,96,5.0,1,1,0,27
NA16RG,23,137,15.676077604293823,3,False,4,4,1,4,97,6.0,2,1,0,27
NA16RG,68,138,5.754867792129517,2,False,5,5,1,1,98,4.0,3,1,0,27
NA16RG,65,139,13.63438892364502,3,False,6,4,1,3,99,5.0,4,1,0,27
NA16RG,20,140,17.31171751022339,3,True,5,6,0,4,100,4.0,1,1,1,28
NA16RG,47,141,19.845690488815308,1,False,5,5,1,4,100,6.0,0,0,0,28
NA16RG,24,142,7.793678045272827,2,False,3,5,1,1,101,5.0,1,1,0,28
NA16RG,72,143,17.18293046951294,3,True,4,5,0,4,102,5.0,1,1,1,29
NA16RG,68,144,15.915984869003296,3,False,2,5,1,4,102,5.0,0,0,0,29
NA16RG,24,145,7.238620519638061,3,False,2,4,1,1,103,5.0,1,1,0,29
NA16RG,11,146,17.43111753463745,1,True,3,5,0,4,104,4.0,1,1,1,30
NA16RG,15,147,6.978966474533081,1,False,4,3,1,1,104,5.0,0,0,0,30
NA16RG,54,148,11.540165185928345,3,False,4,3,1,2,105,3.0,1,1,0,30
NA16RG,75,149,5.809632301330566,2,False,3,2,1,1,106,3.0,2,1,0,30
NA16RG,12,150,9.713849782943726,3,False,5,3,1,2,107,2.0,3,1,0,30
NA16RG,76,151,9.391843557357788,3,False,5,4,1,2,108,3.0,4,1,0,30
NA16RG,47,152,14.944393634796144,2,False,1,4,1,3,109,4.0,5,1,0,30
NA16RG,55,153,17.571614503860474,3,False,5,5,1,4,110,4.0,6,1,0,30
NA16RG,33,154,16.403560876846313,2,True,3,4,0,4,111,5.0,1,1,1,31
NA16RG,70,155,17.0964298248291,3,False,5,5,1,4,111,4.0,0,0,0,31
NA16RG,30,156,15.854541301727297,2,True,5,3,0,4,112,5.0,1,1,1,32
NA16RG,75,157,6.0498902797698975,3,False,6,4,1,1,112,3.0,0,0,0,32
NA16RG,61,158,14.403974294662476,2,False,5,5,1,3,113,4.0,1,1,0,32
NA16RG,15,159,6.076375722885132,2,False,4,4,1,1,114,5.0,2,1,0,32
NA16RG,13,160,7.726629734039307,1,False,5,4,1,1,115,4.0,3,1,0,32
NA16RG,47,161,21.808547258377075,3,False,3,5,1,4,116,4.0,4,1,0,32
NA16RG,61,162,10.387040853500366,3,False,3,2,1,2,117,5.0,5,1,0,32
NA16RG,3,163,7.015721321105957,2,False,5,2,1,1,118,2.0,6,1,0,32
NA16RG,66,164,18.054929971694943,1,True,5,4,0,4,119,2.0,1,1,1,33
NA16RG,15,165,7.915884494781494,3,False,5,3,1,1,119,4.0,0,0,0,33
NA16RG,5,166,18.13185834884644,1,True,5,5,0,4,120,3.0,1,1,1,34
NA16RG,77,167,11.415184259414673,3,False,6,5,1,2,120,5.0,0,0,0,34
NA16RG,3,168,7.244974374771118,3,False,6,6,1,1,121,5.0,1,1,0,34
NA16RG,13,169,18.28250622749329,2,False,5,4,1,3,122,6.0,2,1,0,34
NA16RG,13,170,7.250300168991089,3,False,6,3,1,1,123,4.0,3,1,0,34
NA16RG,7,171,17.975796937942505,2,False,1,4,1,4,124,3.0,4,1,0,34
NA16RG,8,172,16.263937950134277,3,True,2,5,0,4,125,4.0,1,1,1,35
NA16RG,7,173,7.684702396392822,3,False,6,5,1,2,125,5.0,0,0,0,35
KA28IN,16,0,9.407915115356444,1,False,5,2,1,1,0,5.0,1,1,0,0
KA28IN,33,1,8.902590274810791,1,False,5,2,1,1,1,2.0,2,1,0,0
KA28IN,17,2,22.756232261657715,1,True,4,5,0,4,2,2.0,1,1,1,1
KA28IN,39,3,9.94063401222229,1,False,5,2,1,1,2,5.0,0,0,0,1
KA28IN,18,4,16.326802968978882,1,False,4,3,1,3,3,2.0,1,1,0,1
KA28IN,25,5,20.58555579185486,1,False,5,4,1,4,4,3.0,2,1,0,1
KA28IN,65,6,10.209247827529907,1,False,5,3,1,1,5,4.0,3,1,0,1
KA28IN,28,7,12.45313811302185,1,False,5,2,1,2,6,3.0,4,1,0,1
KA28IN,53,8,9.315028190612791,1,False,4,2,1,1,7,2.0,5,1,0,1
KA28IN,24,9,20.747961282730103,1,True,4,4,0,4,8,2.0,1,1,1,2
KA28IN,34,10,8.955724477767944,1,False,5,2,1,1,8,4.0,0,0,0,2
KA28IN,78,11,10.426311016082764,1,False,4,3,1,2,9,2.0,1,1,0,2
KA28IN,52,12,19.49653005599976,1,False,4,3,1,4,10,3.0,2,1,0,2
KA28IN,23,13,21.06170082092285,1,True,4,2,0,4,11,3.0,1,1,1,3
KA28IN,3,14,9.638041973114014,1,False,4,2,1,1,11,2.0,0,0,0,3
KA28IN,29,15,15.015765190124512,1,False,4,3,1,4,12,2.0,1,1,0,3
KA28IN,72,16,9.863636016845703,1,False,4,3,1,2,13,3.0,2,1,0,3
KA28IN,59,17,10.240883111953735,1,False,4,2,1,2,14,3.0,3,1,0,3
KA28IN,32,18,6.974975824356079,1,False,4,2,1,1,15,2.0,4,1,0,3
KA28IN,31,19,5.5341637134552,1,False,4,2,1,1,16,2.0,5,1,0,3
KA28IN,48,20,10.311622381210327,1,False,4,2,1,2,17,2.0,6,1,0,3
KA28IN,55,21,19.56505227088928,1,False,4,4,1,4,18,2.0,7,1,0,3
KA28IN,64,22,10.462008953094482,1,False,4,3,1,2,19,4.0,8,1,0,3
KA28IN,41,23,6.549912452697754,1,False,4,2,1,1,20,3.0,9,1,0,3
KA28IN,50,24,5.44694972038269,1,False,4,2,1,1,21,2.0,10,1,0,3
KA28IN,67,25,19.920461177825928,1,True,3,3,0,4,22,2.0,1,1,1,4
KA28IN,55,26,19.536372661590576,2,True,4,3,0,4,22,3.0,2,0,0,4
KA28IN,79,27,11.665402173995972,1,False,4,3,1,2,22,3.0,0,0,0,4
KA28IN,47,28,12.81905436515808,1,False,4,2,1,2,23,3.0,1,1,0,4
KA28IN,69,29,14.90960454940796,1,False,4,3,1,4,24,2.0,2,1,0,4
KA28IN,39,30,7.349852800369263,2,False,4,2,1,1,25,3.0,3,1,0,4
KA28IN,39,31,7.271377801895142,3,False,4,2,1,1,26,2.0,4,1,0,4
KA28IN,33,32,5.607404470443726,2,False,4,2,1,1,27,2.0,5,1,0,4
KA28IN,46,33,13.038074731826782,1,False,4,2,1,3,28,2.0,6,1,0,4
KA28IN,74,34,12.809854745864868,1,False,4,3,1,3,29,2.0,7,1,0,4
KA28IN,76,35,20.54380440711975,1,True,4,3,0,4,30,3.0,1,1,1,5
KA28IN,3,36,7.727745532989502,2,False,4,2,1,1,30,3.0,0,0,0,5
KA28IN,3,37,7.609536647796631,3,False,4,2,1,1,31,2.0,1,1,0,5
KA28IN,62,38,7.505608081817627,1,False,4,2,1,2,32,2.0,2,1,0,5
KA28IN,4,39,14.634453058242798,1,False,4,2,1,4,33,2.0,3,1,0,5
KA28IN,50,40,7.851524829864502,2,False,4,2,1,2,34,2.0,4,1,0,5
KA28IN,26,41,18.621930837631226,1,True,4,3,0,4,35,2.0,1,1,1,6
KA28IN,61,42,17.418543338775635,1,False,4,2,1,4,35,3.0,0,0,0,6
KA28IN,75,43,15.47305965423584,1,False,4,2,1,3,36,2.0,1,1,0,6
KA28IN,12,44,6.726124286651611,1,False,4,2,1,1,37,2.0,2,1,0,6
KA28IN,33,45,6.008671045303345,3,False,4,2,1,1,38,2.0,3,1,0,6
KA28IN,47,46,19.489142179489136,2,False,4,2,1,4,39,2.0,4,1,0,6
KA28IN,56,47,11.034175634384155,1,False,4,2,1,2,40,2.0,5,1,0,6
KA28IN,5,48,8.677673101425171,1,False,4,2,1,2,41,2.0,6,1,0,6
KA28IN,65,49,11.166458129882812,2,False,4,2,1,2,42,2.0,7,1,0,6
KA28IN,48,50,9.864869832992554,2,False,3,2,1,2,43,2.0,8,1,0,6
KA28IN,73,51,7.569101095199585,1,False,3,2,1,2,44,2.0,9,1,0,6
KA28IN,20,52,5.9215247631073,1,False,3,2,1,1,45,2.0,10,1,0,6
KA28IN,11,53,18.477508544921875,1,True,3,3,0,4,46,2.0,1,1,1,7
KA28IN,45,54,19.13583779335022,1,True,4,3,0,4,46,3.0,2,0,0,7
KA28IN,44,55,6.572165250778198,1,False,4,2,1,1,46,3.0,0,0,0,7
KA28IN,78,56,18.982744455337524,2,True,4,3,0,4,47,2.0,1,1,1,8
KA28IN,70,57,7.459742546081543,1,False,4,2,1,1,47,3.0,0,0,0,8
KA28IN,51,58,18.44926643371582,1,True,4,3,0,4,48,2.0,1,1,1,9
KA28IN,60,59,22.52181577682495,1,True,4,2,0,4,48,3.0,2,0,0,9
KA28IN,38,60,18.332173585891724,1,True,4,3,0,4,48,2.0,3,0,0,9
KA28IN,62,61,18.285913944244385,2,True,4,3,0,4,48,3.0,4,0,0,9
KA28IN,47,62,17.594446420669556,3,True,5,3,0,4,48,3.0,5,0,0,9
KA28IN,28,63,19.49819564819336,2,True,5,3,0,4,48,3.0,6,0,0,9
KA28IN,66,64,17.690062761306763,1,True,5,4,0,4,48,3.0,7,0,0,9
KA28IN,74,65,13.486590385437012,2,False,5,3,1,3,48,4.0,0,0,0,9
KA28IN,18,66,7.53451132774353,2,False,5,2,1,1,49,3.0,1,1,0,9
KA28IN,20,67,6.839097023010254,2,False,5,2,1,1,50,2.0,2,1,0,9
KA28IN,15,68,17.16444969177246,1,True,5,3,0,4,51,2.0,1,1,1,10
KA28IN,25,69,14.27682375907898,2,False,5,3,1,3,51,3.0,0,0,0,10
